1	+	861301	879961	861321	879533	SAMD11
1	+	861301	879961	861301	861301	SAMD11
1	+	876523	879961	877821	879533	SAMD11
1	-	879582	882440	880073	881970	NOC2L
1	-	879582	893918	880073	889551	NOC2L
1	-	879582	894679	880073	894620	NOC2L
1	-	893648	894679	894010	894620	NOC2L
1	+	896828	897858	897013	897652	KLHL17
1	+	897008	897858	897013	897652	KLHL17
1	+	897734	899229	898086	898692	KLHL17
1	+	895966	901099	896073	900571	KLHL17
1	+	897460	901099	897460	897460	KLHL17
1	+	901876	910484	901911	909955	PLEKHN1
1	-	910578	912021	910578	910578	C1orf170
1	-	910578	917473	911551	916546	C1orf170
1	-	934341	935552	934438	935353	HES4
1	+	948846	949919	948953	949858	ISG15
1	+	955502	991499	955552	990361	AGRN
1	+	995082	997436	995082	995082	AK310350
1	+	995116	1001833	995116	995116	BC033949
1	-	1007196	1007946	1007196	1007946	RNF223
1	-	1007125	1009687	1007196	1007946	RNF223
1	-	1017197	1026945	1017197	1017197	C1orf159
1	-	1017197	1027554	1018272	1026923	C1orf159
1	-	1017197	1051736	1018272	1026923	C1orf159
1	-	1017197	1051736	1017197	1017197	C1orf159
1	+	1072396	1079434	1078122	1078536	LOC254099
1	+	1102483	1102578	1102483	1102483	MIR200B
1	-	1103295	1103317	1103295	1103295	JA715134
1	+	1103242	1103332	1103242	1103242	MIR200A
1	-	1104434	1104456	1104434	1104434	JA715143
1	+	1104384	1104467	1104384	1104384	MIR429
1	-	1108435	1114935	1111009	1114838	AK128833
1	+	1115076	1121243	1115433	1120522	TTLL10
1	+	1109285	1133313	1114595	1133227	TTLL10
1	-	1138887	1141060	1139223	1140843	TNFRSF18
1	-	1138887	1142089	1139223	1141951	TNFRSF18
1	-	1138887	1142089	1138970	1141951	TNFRSF18
1	-	1146705	1149548	1146934	1149507	TNFRSF4
1	-	1146719	1149548	1146934	1148753	TNFRSF4
1	-	1152287	1156731	1152287	1152287	SDF4
1	-	1158103	1159348	1158549	1159308	SDF4
1	-	1152287	1167447	1152891	1164173	SDF4
1	-	1152287	1167447	1153049	1164173	SDF4
1	-	1152287	1167447	1152287	1152287	SDF4
1	+	1167628	1170420	1167658	1168648	B3GALT6
1	-	1177825	1182102	1177927	1182070	FAM132A
1	-	1189291	1203372	1190582	1198741	UBE2J2
1	-	1189291	1209234	1190582	1203372	UBE2J2
1	-	1189291	1209234	1190582	1198741	UBE2J2
1	+	1215815	1227409	1216041	1226990	SCNN1D
1	+	1215815	1227409	1219404	1226990	SCNN1D
1	+	1217488	1227409	1217638	1226990	SCNN1D
1	+	1217488	1227409	1219404	1226990	SCNN1D
1	+	1217536	1227409	1222570	1226990	SCNN1D
1	-	1227763	1234335	1228943	1233999	ACAP3
1	-	1227763	1241309	1228943	1238640	ACAP3
1	-	1227763	1243269	1228943	1243195	ACAP3
1	-	1234123	1244989	1235054	1238640	ACAP3
1	+	1243993	1247057	1244023	1246759	PUSL1
1	+	1243993	1247057	1245070	1246759	PUSL1
1	+	1244465	1247057	1245966	1247040	PUSL1
1	-	1246964	1252830	1246964	1246964	CPSF3L
1	-	1246964	1260067	1247238	1257333	CPSF3L
1	-	1246964	1260067	1247238	1256414	CPSF3L
1	-	1246964	1260067	1247238	1259988	CPSF3L
1	-	1246964	1260067	1247238	1254732	CPSF3L
1	-	1246964	1260067	1247238	1249294	CPSF3L
1	-	1254060	1260067	1254234	1254858	CPSF3L
1	-	1254076	1260067	1256177	1259988	CPSF3L
1	+	1260142	1264276	1262290	1263143	GLTPD1
1	+	1266725	1269844	1266725	1269844	TAS1R3
1	-	1270657	1275557	1271521	1275477	DVL1
1	-	1270657	1275557	1271521	1275064	DVL1
1	-	1270657	1284492	1271521	1284445	DVL1
1	-	1288070	1293915	1288983	1293884	MXRA8
1	-	1288070	1293915	1288680	1293884	MXRA8
1	-	1288070	1293915	1288983	1293884	MXRA8
1	-	1288070	1297157	1288983	1296643	MXRA8
1	-	1309109	1310246	1309180	1310136	AURKAIP1
1	-	1309109	1310562	1309180	1310136	AURKAIP1
1	-	1309109	1310580	1309180	1310136	AURKAIP1
1	-	1309109	1310818	1309180	1310136	AURKAIP1
1	-	1321090	1327029	1321090	1321090	CCNL2
1	-	1321090	1328183	1322610	1326238	CCNL2
1	-	1321090	1333722	1322610	1326238	CCNL2
1	-	1321090	1334718	1322610	1334686	CCNL2
1	-	1321090	1334718	1322610	1326238	CCNL2
1	-	1326145	1334718	1328161	1334686	CCNL2
1	+	1334909	1337426	1334931	1336114	LOC148413
1	+	1334911	1337426	1334931	1335670	LOC148413
1	-	1337275	1342693	1337462	1342597	MRPL20
1	-	1340412	1342693	1340996	1342597	MRPL20
1	-	1353799	1356824	1354479	1356385	ANKRD65
1	-	1353799	1356824	1354613	1356385	ANKRD65
1	-	1353799	1356824	1354921	1356385	ANKRD65
1	+	1361507	1363167	1361507	1363167	TMEM88B
1	+	1370902	1378262	1371128	1375167	VWA1
1	+	1370902	1378262	1371128	1372823	VWA1
1	+	1385068	1405538	1386063	1403910	ATAD3C
1	+	1413405	1418847	1413879	1418099	ATAD3B
1	+	1407163	1431582	1407264	1431197	ATAD3B
1	+	1413405	1431582	1413879	1431197	ATAD3B
1	+	1421161	1444689	1421944	1444689	ATAD3B
1	+	1467448	1470064	1467448	1467448	AX747755
1	+	1447522	1470067	1447648	1469452	ATAD3A
1	+	1447909	1470067	1451423	1469452	ATAD3A
1	-	1470157	1475740	1470738	1475726	TMEM240
1	-	1477052	1510262	1477445	1509937	SSU72
1	-	1478559	1510262	1479194	1509937	SSU72
1	-	1497731	1510262	1499914	1509937	SSU72
1	+	1510354	1510644	1510354	1510354	HP08716
1	-	1533387	1535476	1534714	1535395	C1orf233
1	+	1535818	1543166	1535818	1535818	AK094692
1	+	1550794	1554590	1550839	1551998	MIB2
1	+	1551244	1564946	1558790	1564945	MIB2
1	+	1550794	1565990	1550839	1565910	MIB2
1	+	1550794	1565990	1559209	1565910	MIB2
1	+	1550794	1565990	1550839	1565910	MIB2
1	+	1551244	1565990	1558832	1565681	MIB2
1	+	1551689	1565990	1558790	1565910	MIB2
1	+	1559153	1565990	1559209	1565910	MIB2
1	+	1560370	1565990	1560766	1565910	MIB2
1	+	1564485	1565990	1565032	1565910	MIB2
1	+	1567559	1570030	1567597	1570001	MMP23B
1	+	1567559	1570030	1567597	1569922	MMP23B
1	+	1568161	1570030	1569188	1570001	MMP23B
1	+	1568566	1570030	1569188	1569922	MMP23B
1	-	1571099	1576737	1571125	1576454	CDK11B
1	-	1577746	1580625	1577746	1577746	CDK11B
1	-	1586822	1590469	1586822	1586822	CDC2L1
1	-	1592938	1601578	1597185	1601283	SLC35E2B
1	-	1601213	1608285	1601532	1608138	SLC35E2B
1	-	1590987	1624243	1591563	1608138	SLC35E2B
1	-	1592938	1624243	1597220	1608138	SLC35E2B
1	-	1601876	1624243	1602943	1608138	SLC35E2B
1	+	1631377	1633247	1632407	1633221	MMP23A
1	+	1631785	1633247	1632407	1633142	MMP23A
1	-	1634169	1639684	1634345	1636073	CDK11A
1	-	1634169	1640391	1634345	1639654	CDK11A
1	-	1634169	1640391	1634169	1634169	CDK11A
1	-	1571099	1647917	1571125	1647813	CDK11B
1	-	1571099	1647917	1571125	1577849	CDK11B
1	-	1647784	1655471	1647786	1654257	CDK11B
1	-	1640956	1655543	1640957	1654257	CDK11A
1	-	1647784	1655543	1647786	1654257	CDK11B
1	-	1571099	1655775	1571125	1654035	CDK11B
1	-	1571099	1655775	1571125	1654257	CDK11B
1	-	1571099	1655775	1571125	1577348	CDK11B
1	-	1634169	1655791	1634345	1654257	CDK11A
1	-	1635662	1655791	1635920	1654257	CDK11A
1	-	1635988	1655791	1636240	1654257	CDK11A
1	-	1637080	1655791	1637080	1637080	CDK11A
1	-	1640232	1655791	1640233	1654257	CDK11A
1	+	1656053	1663343	1661718	1662051	AK097814
1	-	1592938	1677438	1597220	1608138	SLC35E2B
1	-	1656276	1677438	1656852	1670996	SLC35E2
1	-	1658823	1677438	1663893	1670996	SLC35E2
1	-	1682670	1690081	1684342	1689970	NADK
1	-	1685548	1696885	1685690	1688074	NADK
1	-	1682670	1709909	1684342	1696845	NADK
1	-	1682670	1710297	1684342	1696845	NADK
1	-	1682670	1711508	1684342	1696845	NADK
1	-	1716724	1822526	1718769	1756892	GNB1
1	-	1716724	1822526	1718769	1735987	GNB1
1	+	1846265	1848733	1846719	1848632	CALML6
1	-	1849028	1850236	1849320	1849995	TMEM52
1	-	1849028	1850740	1849320	1850704	TMEM52
1	-	1853395	1858842	1853725	1857323	C1orf222
1	-	1853395	1859368	1853725	1857323	C1orf222
1	-	1886585	1922414	1886585	1922395	KIAA1751
1	-	1884751	1935276	1887016	1922395	KIAA1751
1	-	1915109	1935276	1916820	1922395	KIAA1751
1	-	1944651	1946969	1944651	1944651	AK054708
1	+	1950767	1962192	1950862	1961721	GABRD
1	+	2076795	2088167	2077474	2087535	PRKCZ
1	+	2112574	2114663	2112574	2112574	AX747530
1	+	1981908	2116834	1982069	2116448	PRKCZ
1	+	2005085	2116834	2075777	2116448	PRKCZ
1	+	2005424	2116834	2005692	2116448	PRKCZ
1	+	2036154	2116834	2075777	2116448	PRKCZ
1	+	2076795	2116834	2076795	2076795	PRKCZ
1	+	2100286	2116834	2100438	2116448	PRKCZ
1	+	2121236	2123179	2121236	2121236	BC018779
1	-	2115898	2126214	2115898	2115898	C1orf86
1	-	2115898	2126214	2116716	2126188	C1orf86
1	-	2120987	2126214	2121147	2126188	C1orf86
1	-	2120987	2126214	2121215	2126188	C1orf86
1	-	2123333	2126214	2124296	2126188	C1orf86
1	-	2115898	2139172	2116716	2132537	C1orf86
1	+	2160133	2241652	2160205	2238204	SKI
1	-	2281852	2284100	2281852	2281852	LOC100129534
1	-	2252695	2322993	2252821	2322972	MORN1
1	-	2263564	2322993	2263978	2322972	MORN1
1	-	2286615	2322993	2286886	2322972	MORN1
1	-	2309493	2322993	2310399	2319752	MORN1
1	+	2323213	2336885	2327229	2334563	RER1
1	+	2323213	2336885	2327229	2333734	RER1
1	-	2336240	2344010	2337204	2343941	PEX10
1	+	2411622	2436892	2411742	2435424	PLCH2
1	+	2407753	2436964	2408027	2436652	PLCH2
1	+	2411622	2436964	2411742	2436652	PLCH2
1	+	2430182	2436964	2435845	2436652	PLCH2
1	+	2411622	2436965	2411742	2435066	PLCH2
1	+	2411622	2436969	2411742	2434525	PLCH2
1	-	2439974	2458035	2440285	2458026	PANK4
1	-	2460183	2461684	2460907	2461603	HES5
1	-	2481358	2484284	2481358	2481358	LOC115110
1	-	2481721	2484284	2481721	2481721	LOC115110
1	-	2486162	2488450	2487650	2488061	LOC100133445
1	+	2487804	2490438	2488103	2490438	TNFRSF14
1	+	2487804	2492974	2488103	2492157	TNFRSF14
1	+	2487804	2495188	2490448	2493060	TNFRSF14
1	+	2487804	2495267	2488103	2494712	TNFRSF14
1	+	2517898	2522908	2517898	2517898	FAM213B
1	+	2517898	2522908	2519878	2520918	FAM213B
1	+	2518188	2522908	2518234	2520853	FAM213B
1	+	2518188	2522908	2518234	2520866	FAM213B
1	+	2518516	2522908	2519878	2520918	FAM213B
1	-	2522080	2560960	2522080	2522080	MMEL1
1	-	2522080	2564481	2522428	2560923	MMEL1
1	-	2572806	2706230	2572806	2706156	TTC34
1	+	2938045	2939467	2938250	2939384	ACTRT2
1	-	2976180	2980350	2976180	2976180	FLJ42875
1	-	2980635	2984289	2980657	2984165	FLJ42875
1	+	3044538	3044599	3044538	3044538	MIR4251
1	+	2985741	3355185	2985823	3350375	PRDM16
1	+	2985741	3355185	3321315	3350375	PRDM16
1	+	2985741	3355185	2985823	3350375	PRDM16
1	+	3388170	3391021	3388221	3390212	ARHGEF16
1	+	3371146	3397677	3379648	3397151	ARHGEF16
1	+	3382568	3397677	3385999	3397151	ARHGEF16
1	+	3383534	3397677	3385999	3397151	ARHGEF16
1	+	3388170	3397677	3388221	3397151	ARHGEF16
1	-	3404505	3448012	3407091	3447809	MEGF6
1	-	3477259	3477354	3477259	3477259	MIR551A
1	-	3404505	3528059	3407091	3527832	MEGF6
1	+	3541555	3546694	3541636	3545167	TPRG1L
1	+	3541587	3546694	3541636	3545167	TPRG1L
1	-	3547330	3566671	3547538	3566563	WRAP73
1	-	3547336	3566671	3547961	3566563	WRAP73
1	-	3548460	3566671	3553435	3566563	WRAP73
1	+	3614609	3625098	3624139	3624376	TP73
1	+	3607235	3646315	3607469	3646016	TP73
1	+	3569128	3652765	3598929	3649643	TP73
1	+	3569128	3652765	3598929	3648119	TP73
1	+	3569128	3652765	3598929	3649326	TP73
1	+	3569128	3652765	3598929	3649643	TP73
1	+	3569128	3652765	3598929	3649326	TP73
1	+	3607235	3652765	3607469	3649326	TP73
1	+	3607235	3652765	3607469	3649643	TP73
1	+	3607235	3652765	3607469	3649326	TP73
1	+	3607235	3652765	3607469	3649643	TP73
1	+	3607235	3652765	3607469	3648119	TP73
1	+	3614609	3652765	3624139	3649643	TP73
1	+	3644041	3652765	3647498	3649643	TP73
1	-	3652547	3663335	3652547	3652547	TP73-AS1
1	-	3652547	3663937	3652547	3652547	TP73-AS1
1	+	3668964	3688209	3669045	3688087	CCDC27
1	+	3689333	3692546	3691937	3692485	SMIM1
1	+	3689351	3692546	3691937	3692485	SMIM1
1	-	3696783	3713068	3697651	3713040	LRRC47
1	-	3732843	3753716	3732844	3751587	CEP104
1	-	3728644	3773797	3731965	3768971	CEP104
1	-	3728652	3773797	3728652	3728652	CEP104
1	-	3750234	3773797	3750419	3768971	CEP104
1	+	3773844	3782564	3774167	3782376	DFFB
1	+	3773844	3782962	3774167	3782867	DFFB
1	+	3773844	3783050	3774167	3782867	DFFB
1	+	3773844	3801993	3774167	3800305	DFFB
1	+	3773844	3801993	3773844	3773844	DFFB
1	+	3773844	3801993	3774167	3800305	DFFB
1	+	3773844	3801993	3773844	3773844	DFFB
1	+	3773844	3801993	3782281	3800305	DFFB
1	+	3773844	3801993	3782326	3800305	DFFB
1	-	3805696	3816857	3806523	3816750	C1orf174
1	-	3805696	3816857	3805696	3805696	C1orf174
1	-	3808872	3816857	3809308	3816750	C1orf174
1	+	3816967	3832011	3816967	3816967	LOC100133612
1	+	3816967	3833879	3816967	3816967	LOC100133612
1	+	4000671	4012643	4000671	4000671	LOC728716
1	+	4472110	4484744	4472110	4472110	LOC284661
1	+	4715104	4837854	4715485	4834559	AJAP1
1	+	4715104	4843851	4715485	4834559	AJAP1
1	+	4847557	4852183	4847565	4847994	BC037321
1	+	5624130	5624203	5624130	5624130	MIR4417
1	-	5621768	5728315	5621768	5621768	AK125078
1	-	5922731	5922801	5922731	5922731	MIR4689
1	-	5922870	5928435	5926428	5928097	NPHP4
1	-	5946554	5965543	5946554	5946554	NPHP4
1	-	5922869	6052533	5923324	6046349	NPHP4
1	-	5936013	6052533	5936013	5936013	NPHP4
1	-	5937152	6052533	5937152	5937152	NPHP4
1	-	5937152	6052533	5937152	5987783	NPHP4
1	+	6086072	6158621	6100628	6157591	KCNAB2
1	+	6052357	6161253	6100628	6158634	KCNAB2
1	+	6086072	6161253	6100628	6158634	KCNAB2
1	+	6094347	6161253	6100628	6158634	KCNAB2
1	+	6105980	6161253	6111596	6158634	KCNAB2
1	+	6105980	6161253	6142254	6158634	KCNAB2
1	-	6161846	6191808	6165427	6189087	CHD5
1	-	6161846	6204215	6161846	6161846	CHD5
1	-	6181164	6206931	6181164	6181164	CHD5
1	-	6161846	6240194	6166339	6240083	CHD5
1	-	6245079	6259679	6246731	6259633	RPL22
1	-	6245079	6259679	6246834	6259633	RPL22
1	+	6266188	6268366	6266595	6267982	RNF207
1	+	6268677	6270960	6269021	6270479	RNF207
1	+	6268940	6278429	6268940	6268940	RNF207
1	+	6266188	6281359	6266595	6279467	RNF207
1	-	6281252	6296044	6285139	6295971	ICMT
1	-	6281252	6296044	6285139	6293699	ICMT
1	+	6297870	6299502	6297870	6297870	C1orf211
1	+	6304251	6305638	6304425	6305567	HES3
1	-	6307405	6321035	6309397	6314965	GPR153
1	-	6324331	6419004	6324656	6418905	ACOT7
1	-	6324331	6420764	6324656	6420712	ACOT7
1	-	6324331	6445883	6324656	6445726	ACOT7
1	-	6324331	6453826	6324656	6453459	ACOT7
1	-	6324331	6453826	6324331	6324331	ACOT7
1	-	6475293	6479979	6478932	6479880	HES2
1	-	6472497	6484730	6473252	6479880	HES2
1	-	6489893	6489956	6489893	6489893	MIR4252
1	+	6484847	6521004	6485015	6520206	ESPN
1	+	6508102	6521004	6508844	6520206	ESPN
1	-	6521213	6523682	6521493	6522712	TNFRSF25
1	-	6521213	6526255	6521493	6526167	TNFRSF25
1	-	6521213	6526255	6521213	6521213	TNFRSF25
1	-	6521213	6526255	6521493	6524462	TNFRSF25
1	-	6521213	6526255	6521213	6521213	TNFRSF25
1	-	6521213	6526255	6521493	6526167	TNFRSF25
1	-	6524170	6526255	6524430	6526167	TNFRSF25
1	-	6526151	6531643	6527622	6531124	PLEKHG5
1	-	6526151	6537718	6527622	6534183	PLEKHG5
1	-	6526151	6545529	6527622	6545503	PLEKHG5
1	-	6526151	6546014	6527622	6537631	PLEKHG5
1	-	6526151	6550654	6527902	6537631	PLEKHG5
1	-	6526151	6550654	6527622	6537631	PLEKHG5
1	-	6526151	6551761	6527622	6537631	PLEKHG5
1	-	6526151	6556756	6527622	6556576	PLEKHG5
1	-	6526151	6557156	6527622	6557091	PLEKHG5
1	-	6526151	6557484	6527622	6557383	PLEKHG5
1	-	6526151	6580121	6527622	6579571	PLEKHG5
1	-	6581406	6614658	6585913	6614562	NOL9
1	-	6581406	6614658	6581406	6581406	NOL9
1	+	6615337	6639817	6615433	6639644	TAS1R1
1	+	6630968	6639817	6631011	6638895	TAS1R1
1	+	6640055	6649340	6640669	6649272	ZBTB48
1	+	6640062	6649340	6640669	6649272	ZBTB48
1	+	6640068	6649340	6640669	6649272	ZBTB48
1	+	6645361	6649340	6646796	6649272	ZBTB48
1	-	6650783	6659871	6653424	6659432	KLHL21
1	-	6650778	6662929	6655424	6662877	KLHL21
1	-	6650783	6662929	6653424	6662877	KLHL21
1	+	6673755	6684093	6674126	6681697	PHF13
1	+	6684924	6693642	6685278	6693137	THAP3
1	+	6685209	6693642	6685278	6693137	THAP3
1	+	6685209	6695646	6685278	6694148	THAP3
1	-	6694227	6761966	6695734	6761860	DNAJC11
1	-	6694227	6761966	6695734	6740973	DNAJC11
1	+	6845383	6932107	6845590	6931825	CAMTA1
1	+	6845383	6948261	6845590	6947785	CAMTA1
1	+	6845383	6948261	6845383	6845383	CAMTA1
1	+	7732053	7805082	7732124	7805080	CAMTA1
1	+	6845383	7829766	6845590	7826551	CAMTA1
1	+	7740147	7829766	7740232	7826582	CAMTA1
1	+	7796403	7829766	7796469	7826582	CAMTA1
1	+	7804894	7829766	7804900	7826582	CAMTA1
1	+	7831328	7841492	7831443	7839705	VAMP3
1	+	7844379	7864018	7844937	7863912	PER3
1	+	7844439	7890221	7844937	7890220	PER3
1	+	7844713	7890221	7844937	7890220	PER3
1	+	7844713	7905237	7844937	7902815	PER3
1	+	7844713	7905237	7863191	7902815	PER3
1	-	7907671	7913178	7907825	7913063	UTS2
1	-	7907671	7913565	7907825	7913491	UTS2
1	-	7903142	7973294	7904002	7913063	UTS2
1	-	7990338	7990408	7990338	7990338	TRNA_Pseudo
1	-	7975930	8003225	7980894	8000054	TNFRSF9
1	+	8043018	8045341	8043018	8043018	AX747125
1	+	8021713	8045342	8022845	8045114	PARK7
1	-	8073486	8075752	8073488	8074433	ERRFI1
1	-	8071778	8086393	8073269	8075679	ERRFI1
1	+	8384389	8404227	8384389	8404073	SLC45A1
1	+	8390197	8404227	8390459	8404073	SLC45A1
1	-	8440651	8441235	8440782	8441145	BC113958
1	-	8412463	8483747	8415146	8424193	RERE
1	-	8420171	8585844	8420173	8585843	RERE
1	-	8525029	8813897	8525720	8716356	RERE
1	-	8412463	8877699	8415146	8716356	RERE
1	-	8921058	8931635	8921418	8928077	ENO1
1	-	8921058	8939151	8921418	8934967	ENO1
1	-	8923172	8939151	8923260	8934967	ENO1
1	-	8931005	8939151	8931005	8931005	ENO1
1	+	8938893	8939943	8938893	8938893	ENO1-AS1
1	+	9005892	9012710	9005892	9005892	CA6
1	+	9005892	9034503	9005945	9034503	CA6
1	+	9005892	9035148	9005945	9034763	CA6
1	+	9005892	9035148	9006000	9034763	CA6
1	-	9063358	9086404	9063358	9086404	SLC2A7
1	-	9097004	9109319	9097644	9109274	SLC2A5
1	-	9097004	9129653	9097644	9107741	SLC2A5
1	-	9101426	9129653	9101947	9129595	SLC2A5
1	-	9097004	9129887	9097644	9129595	SLC2A5
1	-	9097004	9129887	9097644	9118248	SLC2A5
1	-	9101426	9129887	9101679	9129595	SLC2A5
1	-	9117506	9148510	9117506	9117506	SLC2A5
1	-	9164475	9189229	9164477	9189086	GPR157
1	-	9169157	9189229	9171214	9189086	GPR157
1	-	9186983	9189250	9188322	9189231	GPR157
1	-	9211726	9211836	9211726	9211726	MIR34A
1	-	9208345	9242451	9211781	9242345	mir-34
1	+	9294862	9331394	9304993	9324928	H6PD
1	+	9352940	9429590	9415950	9427634	SPSB1
1	+	9415765	9429590	9415950	9427634	SPSB1
1	-	9497727	9497837	9497727	9497727	5S_rRNA
1	+	9599527	9642831	9599750	9642559	SLC25A33
1	+	9648931	9665020	9648988	9662349	TMEM201
1	+	9648931	9674935	9648988	9673141	TMEM201
1	+	9656916	9674935	9658554	9673141	TMEM201
1	-	9712667	9714644	9713836	9714494	C1orf200
1	-	9740902	9747627	9740902	9740902	BC038541
1	+	9711789	9775827	9770513	9775826	PIK3CD
1	+	9711789	9789172	9770513	9787104	PIK3CD
1	+	9751524	9789172	9776545	9787104	PIK3CD
1	+	9751524	9789172	9770513	9787104	PIK3CD
1	+	9770162	9789172	9770513	9787104	PIK3CD
1	-	9789078	9793604	9790565	9793593	CLSTN1
1	-	9789078	9884550	9790565	9883791	CLSTN1
1	-	9908333	9970316	9910775	9932122	CTNNBIP1
1	-	9989775	10002840	9990456	9996677	LZIC
1	-	9989775	10003387	9990456	9996677	LZIC
1	-	9989775	10003427	9990456	10002793	LZIC
1	-	9989775	10003427	9990456	9996677	LZIC
1	+	10003485	10045556	10032131	10042759	NMNAT1
1	+	10057254	10076078	10057316	10075890	RBP7
1	+	10057254	10076078	10057254	10057254	RBP7
1	+	10093040	10241296	10093728	10240014	UBE4B
1	+	10093040	10241296	10093040	10093040	UBE4B
1	+	10093040	10241296	10186932	10240014	UBE4B
1	+	10231013	10241296	10231219	10240014	UBE4B
1	+	10270763	10334469	10270763	10270763	KIF1B
1	+	10270763	10368655	10292386	10364705	KIF1B
1	+	10292307	10441655	10292386	10438460	KIF1B
1	+	10270763	10441661	10292386	10436645	KIF1B
1	+	10271673	10441661	10292386	10436645	KIF1B
1	+	10459084	10480201	10459174	10479806	PGD
1	+	10490158	10502872	10490574	10502462	APITD1
1	+	10490158	10512060	10490574	10502462	APITD1-CORT
1	+	10490158	10512060	10490574	10511652	APITD1-CORT
1	+	10490158	10512060	10490574	10511458	APITD1-CORT
1	+	10490803	10512060	10491346	10511652	APITD1-CORT
1	+	10490803	10512060	10490803	10490803	APITD1-CORT
1	+	10509775	10512060	10510280	10511652	CORT
1	-	10520602	10532613	10521546	10532515	DFFA
1	-	10520602	10532613	10523090	10532515	DFFA
1	+	10535002	10580067	10535002	10535002	PEX14
1	+	10535002	10638484	10535002	10535002	PEX14
1	+	10535002	10683924	10535023	10683189	PEX14
1	+	10535002	10690815	10535023	10690044	PEX14
1	+	10535002	10690815	10659317	10690044	PEX14
1	+	10535002	10690815	10535023	10690044	PEX14
1	+	10588311	10690815	10659317	10690044	PEX14
1	-	10718063	10721455	10718560	10720675	CASZ1
1	+	10744633	10744736	10744633	10744633	Mir_584
1	-	10713040	10754507	10713092	10754402	CASZ1
1	-	10696665	10856733	10698998	10753946	CASZ1
1	-	10707262	10856733	10707853	10753946	CASZ1
1	-	11006529	11024328	11007719	11024283	C1orf127
1	-	11006529	11042094	11007719	11042094	C1orf127
1	+	11072678	11085549	11073784	11082711	TARDBP
1	+	11072678	11085549	11073968	11082711	TARDBP
1	-	11086579	11107296	11086941	11107264	MASP2
1	-	11104854	11107296	11104996	11107264	MASP2
1	-	11104854	11107296	11106556	11107264	MASP2
1	-	11105155	11107296	11105264	11107264	MASP2
1	-	11114648	11120091	11114921	11120000	SRM
1	-	11126675	11159938	11126774	11159888	EXOSC10
1	-	11139767	11159938	11140816	11159888	EXOSC10
1	-	11166587	11191615	11167541	11190813	MTOR
